,NOM,NOM_ENTIER,WKT,date_constr,date_fin,date_fin_format,date_nom,date_nom_format,date_ordre,id_propre,n_sq_vo,note,source,source_constr,source_constr_ID,source_fin,source_fin_ID,source_nom,source_nom_ID,source_ordre,source_ordre_ID,temp_loc,TYPE
686,HASARD,Rue du Hasard,"LINESTRING (2.33550589602013 48.8662416129429,2.33485160783651 48.8664013166518)",1622.0,1692,1692/01/01,1622,1622/01/01,1622,750604727,750005543,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,1,RUE
687,VIDE GOUSSET,Rue Vide-Gousset,"LINESTRING (2.34136484842848 48.8659296611871,2.34148791824209 48.866048432224,2.3412877020101 48.8662814424006)",1582.0,2020,2020/01/01,1800,1800/01/01,1582,750604855,750005497,"Fait partie de la rue du Petit Reposoir de 1582 jusqu'en 1685, s'appelle rue Vieille-Doucet puis rue Terray en 1770 puis rue Vide-Gousset au début du XIXe siècle",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
688,PETIT REPOSOIR,Rue du Petit Reposoir,"LINESTRING (2.34136484842848 48.8659296611871,2.34148791824209 48.866048432224,2.3412877020101 48.8662814424006)",1582.0,1685,1685/01/01,1582,1582/01/01,1582,750604855,750005497,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,3,RUE
689,VIEILLE DOUCET,Rue Vieille-Doucet,"LINESTRING (2.34136484842848 48.8659296611871,2.34148791824209 48.866048432224,2.3412877020101 48.8662814424006)",1582.0,1770,1770/01/01,1685,1685/01/01,1582,750604855,750005497,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,2,RUE
690,TERRAY,Rue Terray,"LINESTRING (2.34136484842848 48.8659296611871,2.34148791824209 48.866048432224,2.3412877020101 48.8662814424006)",1582.0,1800,1800/01/01,1770,1770/01/01,1582,750604855,750005497,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,1,RUE
691,VILLEDO,Rue Villedo,"LINESTRING (2.33695594714974 48.865890179525,2.3362940318361 48.8662626599554,2.33572657253368 48.8665621161289,2.33572657148865 48.8665623049855,2.33568227067548 48.8665855868562)",1639.0,2020,2020/01/01,1655,1655/01/01,1639,750604865,750005498,Dénomination en 1655,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Villedo_(rue),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Villedo_(rue),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Villedo_(rue),FRBNF32357628,0,RUE
692,VIVIENNE,Rue Vivienne,"LINESTRING (2.34058711155117 48.8698168255555,2.34062032356445 48.8698825345437,2.34065018161114 48.8699362107404)",1809.0,2020,2020/01/01,1809,1809/01/01,1809,750603505,750006607,"Rue ouverte en 1634 sous son nom actuel entre rue des Fille Saint Thomas et rue des Petits Champs. Auparavant rue Vivien. Tronçon près du Palais Royal : rue du Perron (jusqu'en 1806), ouverte en 1784. Prolongée jusqu'à la rue Feydeau en 1809 et jusqu'au Blvd Montmartre en 1824.",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
693,VIVIENNE,Rue Vivienne,"LINESTRING (2.34033579063709 48.8693510638104,2.34058711155117 48.8698168255555)",1809.0,2020,2020/01/01,1809,1809/01/01,1809,750603656,750006607,"Rue ouverte en 1634 sous son nom actuel entre rue des Fille Saint Thomas et rue des Petits Champs. Auparavant rue Vivien. Tronçon près du Palais Royal : rue du Perron (jusqu'en 1806), ouverte en 1784. Prolongée jusqu'à la rue Feydeau en 1809 et jusqu'au Blvd Montmartre en 1824.",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
694,VIVIENNE,Rue Vivienne,"LINESTRING (2.33914714945295 48.8672053379292,2.33952885614804 48.8679081117203)",1500.0,2020,2020/01/01,1634,1634/01/01,1500,750604385,750006607,"Rue ouverte en 1634 sous son nom actuel entre rue des Fille Saint Thomas et rue des Petits Champs. Auparavant rue Vivien. Tronçon près du Palais Royal : rue du Perron (jusqu'en 1806), ouverte en 1784. Prolongée jusqu'à la rue Feydeau en 1809 et jusqu'au Blvd Montmartre en 1824.",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
695,VIVIEN,Rue Vivien,"LINESTRING (2.33914714945295 48.8672053379292,2.33952885614804 48.8679081117203)",1500.0,1634,1634/01/01,1500,1500/01/01,1500,750604385,750006607,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
696,VIVIENNE,Rue Vivienne,"LINESTRING (2.34120399403435 48.8709517409647,2.34154580920125 48.8715771712696,2.34162581652485 48.871723596717)",1824.0,2020,2020/01/01,1824,1824/01/01,1824,750603155,750006607,"Rue ouverte en 1634 sous son nom actuel entre rue des Fille Saint Thomas et rue des Petits Champs. Auparavant rue Vivien. Tronçon près du Palais Royal : rue du Perron (jusqu'en 1806), ouverte en 1784. Prolongée jusqu'à la rue Feydeau en 1809 et jusqu'au Blvd Montmartre en 1824.",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
697,VIVIENNE,Rue Vivienne,"LINESTRING (2.34089559060625 48.8703878175409,2.34092026760599 48.8704334996496,2.34120399403435 48.8709517409647)",1824.0,2020,2020/01/01,1824,1824/01/01,1824,750603315,750006607,"Rue ouverte en 1634 sous son nom actuel entre rue des Fille Saint Thomas et rue des Petits Champs. Auparavant rue Vivien. Tronçon près du Palais Royal : rue du Perron (jusqu'en 1806), ouverte en 1784. Prolongée jusqu'à la rue Feydeau en 1809 et jusqu'au Blvd Montmartre en 1824.",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
698,VIVIENNE,Rue Vivienne,"LINESTRING (2.34065018161114 48.8699362107404,2.34067908529421 48.8699898969586,2.34087432095324 48.8703488884542,2.34089559060625 48.8703878175409)",1824.0,2020,2020/01/01,1824,1824/01/01,1824,750603462,750006607,"Rue ouverte en 1634 sous son nom actuel entre rue des Fille Saint Thomas et rue des Petits Champs. Auparavant rue Vivien. Tronçon près du Palais Royal : rue du Perron (jusqu'en 1806), ouverte en 1784. Prolongée jusqu'à la rue Feydeau en 1809 et jusqu'au Blvd Montmartre en 1824.",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
699,VIVIENNE,Rue Vivienne,"LINESTRING (2.33856356811848 48.8661326149361,2.33867849584452 48.8663403538068)",1784.0,2020,2020/01/01,1806,1806/01/01,1784,750604775,750006607,"Rue ouverte en 1634 sous son nom actuel entre rue des Fille Saint Thomas et rue des Petits Champs. Auparavant rue Vivien. Tronçon près du Palais Royal : rue du Perron (jusqu'en 1806), ouverte en 1784. Prolongée jusqu'à la rue Feydeau en 1809 et jusqu'au Blvd Montmartre en 1824.",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
700,PERRON,Rue du Perron,"LINESTRING (2.33856356811848 48.8661326149361,2.33867849584452 48.8663403538068)",1784.0,1806,1806/01/01,1784,1784/01/01,1784,750604775,750006607,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
701,VIVIENNE,Rue Vivienne,"LINESTRING (2.33952885614804 48.8679081117203,2.34002386418723 48.8688095312146,2.340080169683 48.8689120465326)",1500.0,2020,2020/01/01,1634,1634/01/01,1500,750604168,750006607,"Rue ouverte en 1634 sous son nom actuel entre rue des Fille Saint Thomas et rue des Petits Champs. Auparavant rue Vivien. Tronçon près du Palais Royal : rue du Perron (jusqu'en 1806), ouverte en 1784. Prolongée jusqu'à la rue Feydeau en 1809 et jusqu'au Blvd Montmartre en 1824.",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
702,VIVIEN,Rue Vivien,"LINESTRING (2.33952885614804 48.8679081117203,2.34002386418723 48.8688095312146,2.340080169683 48.8689120465326)",1500.0,1634,1634/01/01,1500,1500/01/01,1500,750604168,750006607,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
703,VIVIENNE,Rue Vivienne,"LINESTRING (2.340080169683 48.8689120465326,2.34013033791397 48.8689718460947,2.34015337756086 48.8690136621218,2.34033579063709 48.8693510638104)",1809.0,2020,2020/01/01,1809,1809/01/01,1809,750603829,750006607,"Rue ouverte en 1634 sous son nom actuel entre rue des Fille Saint Thomas et rue des Petits Champs. Auparavant rue Vivien. Tronçon près du Palais Royal : rue du Perron (jusqu'en 1806), ouverte en 1784. Prolongée jusqu'à la rue Feydeau en 1809 et jusqu'au Blvd Montmartre en 1824.",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
704,VIVIENNE,Rue Vivienne,"LINESTRING (2.33867849584452 48.8663403538068,2.33869647613545 48.8663811718784,2.33914714945295 48.8672053379292)",1500.0,2020,2020/01/01,1634,1634/01/01,1500,750604671,750006607,"Rue ouverte en 1634 sous son nom actuel entre rue des Fille Saint Thomas et rue des Petits Champs. Auparavant rue Vivien. Tronçon près du Palais Royal : rue du Perron (jusqu'en 1806), ouverte en 1784. Prolongée jusqu'à la rue Feydeau en 1809 et jusqu'au Blvd Montmartre en 1824.",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
705,VIVIEN,Rue Vivien,"LINESTRING (2.33867849584452 48.8663403538068,2.33869647613545 48.8663811718784,2.33914714945295 48.8672053379292)",1500.0,1634,1634/01/01,1500,1500/01/01,1500,750604671,750006607,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1631.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
706,BRASSERIE,Impasse de la Brasserie,"LINESTRING (2.33504011232187 48.863980272158,2.33508179431604 48.8639980114431,2.33524467329134 48.8640675272352,2.33541055135249 48.8641380320249,2.33558719768244 48.8642134826679,2.33563871963134 48.8642354253553)",1633.0,2020,2020/01/01,1867,1867/01/01,1633,TR2071,0,disparait en 1867 lors de l'aménagement de la Place du Théâtre français,ALPAGE Vasserot voies,,,,,http://vergue.com/post/537/Cul-de-sac-de-la-Brasserie,,,,10,IMPASSE
707,SAINT CLAUDE,Impasse Saint Claude,"LINESTRING (2.34373078736353 48.8664368913173,2.34375232469464 48.8664404870431,2.34381391506048 48.8664644069217)",1802.0,2020,2020/01/01,1802,1802/01/01,1802,TR2140,0,"ouverte en 1802 dans la rue Saint Claude au Marais, elle-même construite en 1604. Existe encore",ALPAGE Vasserot voies,https://gallica.bnf.fr/ark:/12148/bpt6k200946t/f148.item.r=clauderue%20St%20Claude.zoom,FRBNF32357628,,,https://gallica.bnf.fr/ark:/12148/bpt6k200946t/f148.item.r=clauderue%20St%20Claude.zoom,FRBNF32357628,https://gallica.bnf.fr/ark:/12148/bpt6k200946t/f148.item.r=clauderue%20St%20Claude.zoom,FRBNF32357628,10,IMPASSE
708,SAINT PIERRE,Impasse Saint Pierre,"LINESTRING (2.34366952697704 48.8680412015817,2.34358214937475 48.8680364409095,2.34351344688028 48.8680327581481,2.34341639096862 48.8680273684543,2.3434159821557 48.8680283576816,2.34334796126358 48.8680247647065,2.34331974417832 48.8680232376383,2.34330652172523 48.8680228787221,2.34302189762593 48.868010035807)",1640.0,2020,2020/01/01,1640,1640/01/01,1640,TR2312,0,"située dans la rue neuve st pierre, elle-même construite en 1640. Existe encore",ALPAGE Vasserot voies,https://gallica.bnf.fr/ark:/12148/bpt6k200946t/f546.item.r=saint%20pierre,FRBNF32357628,,,https://gallica.bnf.fr/ark:/12148/bpt6k200946t/f546.item.r=saint%20pierre,FRBNF32357628,https://gallica.bnf.fr/ark:/12148/bpt6k200946t/f546.item.r=saint%20pierre,FRBNF32357628,10,IMPASSE
709,SAINT GUILLAUME,Passage Saint Guillaume,"LINESTRING (2.33563871963134 48.8642354253553,2.33564594379128 48.8642319182349,2.33576357474251 48.8641763438241)",1780.0,1866,1866/01/01,1780,1780/01/01,1780,TR2074,0,"Le passage Saint Guillaume, datant de 1780, est démoli en 1866 en raison de la création de la place du Théâtre Français",ALPAGE Vasserot voies,http://vergue.com/post/458/Passage-Saint-Guillaume,,http://vergue.com/post/458/Passage-Saint-Guillaume,,http://vergue.com/post/458/Passage-Saint-Guillaume,,http://vergue.com/post/458/Passage-Saint-Guillaume,,10,PASSAGE
710,SAINT GUILLAUME,Passage Saint Guillaume,"LINESTRING (2.33563871963134 48.8642354253553,2.33550323223873 48.8643054778151)",1780.0,1866,1866/01/01,1780,1780/01/01,1780,TR2986,0,"Le passage Saint Guillaume, datant de 1780, est démoli en 1866 en raison de la création de la place du Théâtre Français",ALPAGE Vasserot voies,http://vergue.com/post/458/Passage-Saint-Guillaume,,http://vergue.com/post/458/Passage-Saint-Guillaume,,http://vergue.com/post/458/Passage-Saint-Guillaume,,http://vergue.com/post/458/Passage-Saint-Guillaume,,10,PASSAGE
711,SAINT PIERRE,Petite-Rue Saint Pierre,"LINESTRING (2.34378044875237 48.8677664660456,2.34369225341886 48.8677592774679,2.34356316385104 48.8677487640569,2.34343830008962 48.8677386998791,2.34336073735878 48.8677324096699,2.34323164793074 48.8677218958842,2.34317071560576 48.8677173131805,2.34265190511716 48.867677054986,2.34214986192394 48.8676370633828,2.34187696233213 48.8676154041355,2.34160079145774 48.8675934746011,2.34152445602077 48.8675874528721)",1601.0,2020,2020/01/01,1666,1666/01/01,1601,TR2270,0,"actuelle rue Paul Lelong (visible sur QGIS). Aussi Rue Saint Pierre Montmartre. Complètement bâtie en 1601, s'appelle rue Pénecher jusqu'en 1666",ALPAGE Vasserot voies,https://gallica.bnf.fr/ark:/12148/bpt6k200946t/f549,FRBNF32357628,,,https://gallica.bnf.fr/ark:/12148/bpt6k200946t/f549,FRBNF32357628,https://gallica.bnf.fr/ark:/12148/bpt6k200946t/f549,FRBNF32357628,10,PETITE RUE
